"OBJECTID","STOPNAME","TRAPEZESTOPABBR","RUCUSSTOPABBR","STOPID","LATITUDE","LONGITUDE","ACCESSIBILITYMASK","ATSTREET","ONSTREET","POSITION","ORIENTATION","SERVICEPLANNINGSTOPTYPE","SHELTER","INSERT_TIMESTAMP","SDE_ID","SIGNUPID","SUPERVISOR_DISTRICT","shape","data_as_of","data_loaded_at"
"104697","Mason St&Union St W-MI","MASNUNI1","MASNUNIN","5369","37.799974","-122.412546",,"UNION ST","MASON ST","MI","WE",,"0","1757027498000","16415551","150","3","POINT (-122.412546 37.799974)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102461","14th St&Sanchez St NE-NS/PS","14STSNC1",,"3260","37.76767","-122.431105",,"SANCHEZ ST","14TH ST","NS","NE","FL","0","1757027498000","16409580","150","8","POINT (-122.431105 37.76767)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103824","Castro St&16TH St NE-FS/BZ","CTRO16S1","CTRO16ST","4311","37.764164","-122.435254",,"16TH ST","CASTRO ST","FS","NE","BZ","0","1757027498000","16417374","150","8","POINT (-122.435254 37.764164)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103527","Mission St&Lowell St E-FS/BZ","MISSLOW1","MISSLOWL","5601","37.711468","-122.446291",,"NAGLEE AVE","MISSION ST","FS","EA","BZ","0","1757027498000","16413299","150","11","POINT (-122.446291 37.711468)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102973","Font Blvd&Gonzalez Dr E-NS/SB","FONTGNL1","FONTGNLZ","4707","37.716782","-122.475758",,"GONZALEZ DR","FONT BLVD","NS","EA",,"0","1757027498000","16411219","150","7","POINT (-122.475758 37.716782)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105018","Ocean Ave&Junipero Serra Blvd NE-NS","J S OCEN","J S OCEN","7113","37.731628","-122.471707",,"OCEAN AVE","JUNIPERO SERRA BLVD","FS","NE","SI","0","1757027498000","16418800","150","7","POINT (-122.471707 37.731628)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103711","Hudson Ave&Ardath Ct NW-MB/BB","HUDSARD0","HUDSARDT","5042","37.734537","-122.383",,"ARDATH CT","HUDSON AVE","MB","NW","BB","0","1757027498000","16413800","150","10","POINT (-122.383 37.734537)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104127","Grafton Ave&Granada Ave NE-NS/SB","GRAFGRN1",,"7193","37.720104","-122.457034",,"GRANADA AVE","GRAFTON AVE",,"NE",,"0","1757027498000","16417924","150","11","POINT (-122.457034 37.720104)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104168","Geneva St. & Schwerin St. E-FS/BZ","GNVASHWN",,"7522","37.706296","-122.413084",,"ALLAN ST","GENEVA AVE",,,,"0","1757027498000","16419249","150",,"POINT (-122.413084 37.706296)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105076","Cesar Chavez St&Harrison St SW-NS","CHAVHAR1","CHAVHARR","3934","37.7482","-122.41163",,"HARRISON ST","CESAR CHAVEZ ST","NS","SW","BZ","0","1757027498000","16415902","150","9","POINT (-122.41163 37.7482)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105129","Frederick St&Ashbury St SW-NS/PS","FREDASH1","FREDASHB","4716","37.767145","-122.446462",,"ASHBURY ST","FREDERICK ST","NS","SW",,"0","1757027498000","16418905","150","8","POINT (-122.446462 37.767145)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103989","Market St bet 7th & 8th St SE-MB/BZ","MRKT 8/7","MRKT 8/7","5649","37.77981","-122.413186",,"7TH ST","MARKET ST","MB","SE","BZ","0","1757027498000","16414900","150","6","POINT (-122.413186 37.77981)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102554","Bush St&Leavenworth St SE-FS/BB","BUSHLEA0","BUSHLEAV","3814","37.789308","-122.415035",,"LEAVENWORTH ST","BUSH ST","FS","SE","BZ","0","1757027498000","16409815","150","3","POINT (-122.415035 37.789308)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103453","Mission St&Foote Ave N-NS/BZ","MISSFOO0","MISSFOOT","5589","37.71285","-122.44462",,"FOOTE AVE","MISSION ST","NS","NO","BZ","0","1757027498000","16412504","150","11","POINT (-122.44462 37.71285)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104023","Diamond Hts&DuncanSt NE-NS/PS","DHTSDUNC","DHTSDUNC","7229","37.746676","-122.443208",,"DIAMOND HEIGHTS BLVD","DIAMOND HEIGHTS BLVD","NS","NE","FL","0","1757027498000","16417910","150","8","POINT (-122.443208 37.746676)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104645","Irving St&6th Ave NE-NS","IRVG 6AV",,"8032","37.764244","-122.462987",,"06TH AVE","IRVING ST",,,,"0","1757027498000","16419521","150","7","POINT (-122.462987 37.764244)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103818","California St&Cherry St SE-FS/BZ","CALICHR1","CALICHRY","3853","37.785974","-122.456329",,"CHERRY ST","CALIFORNIA ST","FS","SE","BZ","0","1757027498000","16417357","150","2","POINT (-122.456329 37.785974)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103400","Hyde St&Vallejo St NE-FS","HYDEVAL0","HYDEVALL","5090","37.79744","-122.41863",,"VALLEJO ST","HYDE ST","FS","NE",,"0","1757027498000","16412339","150","3","POINT (-122.41863 37.79744)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103299","Lombard St&Pierce St NW-FS/BZ","LOMBPIE0","LOMBPIER","5285","37.79948","-122.439559",,"PIERCE ST","LOMBARD ST","NS","NE","BZ","0","1757027498000","16412026","150","2","POINT (-122.439559 37.79948)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105200","Union St&Larkin St SE-FS/BZ","UNINLAR1","UNINLARK","6767","37.79895","-122.420527",,"LARKIN ST","UNION ST","FS","SE","BZ","0","1757027498000","16418995","150","3","POINT (-122.420527 37.79895)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104758","3rd St&Evans Ave NE-FS/SI","3ST EVA0","3ST EVA0","7352","37.742726","-122.38792",,"EVANS AVE","3RD ST","FS","NE","SI","0","1757027498000","16418583","150","10","POINT (-122.38792 37.742726)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104136","Yerba Buena Ave&Ravenwood Dr N-FS","Y B RVW1","Y B RVWD","6989","37.73531","-122.46055",,"RAVENWOOD DR","MIRALOMA DR","FS","NO",,"0","1757027498000","16417960","150","7","POINT (-122.46055 37.73531)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103843","McAllister St&Laguna St SW-NS/BZ","MCALLGN1","MCALLGNA","5399","37.779206","-122.42701",,"LAGUNA ST","MCALLISTER ST","FS","SE","BZ","0","1757027498000","16417411","150","5","POINT (-122.42701 37.779206)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104956","Bayshore Blvd&Flower St NE-NS/SI","BSHRFLO1",,"7886","37.742377","-122.405609",,"FLOWER ST","BAY SHORE BLVD",,,,"0","1757027498000","16419682","150","10","POINT (-122.405609 37.742377)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102263","36th Ave&Lincoln Way SE-NS/PS","36AVLWA1","36AVLWAY","3561","37.764557","-122.495372",,"LINCOLN WY","36TH AVE","NS","SE",,"0","1757027498000","16409361","150","4","POINT (-122.495372 37.764557)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103510","Pacific Ave&Powell St NE-NS/BZ","PACFPOW1","PACFPOWL","5852","37.796556","-122.409991",,"TRENTON ST","PACIFIC AVE","NS","NE",,"0","1757027498000","16412781","150","3","POINT (-122.409991 37.796556)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102185","10th Ave&Ortega St SE-NS/PS","10AVORT1","10AVORTG","3230","37.752724","-122.466502",,"ORTEGA ST","10TH AVE","NS","SE",,"0","1757027498000","16408664","150","7","POINT (-122.466502 37.752724)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104053","Presidio Transit Center E-MB/SB","PRESTRAN",,"7383","37.802299","-122.455759",,"FRENCH CT","GRAHAM ST",,,,"0","1757027498000","16419136","150","2","POINT (-122.455759 37.802299)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104281","Potrero Ave&21st St SW-FS/BZ","POTR21S0","POTR21ST","6034","37.7575","-122.40694",,"21ST ST","POTRERO AVE","FS","SW","BZ","0","1757027498000","16415120","150","9","POINT (-122.40694 37.7575)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102492","39th Ave&Rivera St NE-FS","39AVRVR0","39AVRVRA","3564","37.745962","-122.497308",,"RIVERA ST","39TH AVE","FS","NE",,"0","1757027498000","16409662","150","4","POINT (-122.497308 37.745962)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104386","Brotherhood Way&Church Access Rd SW-NS/SB","BRHDCHU1",,"7797","37.714132","-122.475574",,"CHURCH ACCESS RD","BROTHERHOOD WY",,,,"0","1757027498000","16419464","150","7","POINT (-122.475574 37.714132)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104477","Mason St - Tunnel Tops Park FS SE/PS","MASNHLC1",,"8027","37.804146","-122.454418",,"OLD MASON ST","MASON ST",,,,"0","1757027498000","16419782","150","2","POINT (-122.454418 37.804146)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105118","Palou Ave&Newhall St E-NS/PS","PALUNEW0","PALUNEWH","5878","37.735028","-122.392657",,"NEWHALL ST","PALOU AVE","NS","WE",,"0","1757027498000","16417119","150","10","POINT (-122.392657 37.735028)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103772","Judah St&La Playa St NW-FS","JUDALAP0",,"7219","37.760349","-122.508685",,"LA PLAYA","JUDAH ST",,,,"0","1757027498000","16414039","150","4","POINT (-122.508685 37.760349)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103561","O'Farrell St&Leavenworth St SE-NS","OFARLEA1","OFARLEAV","5814","37.785538","-122.414445",,"LEAVENWORTH ST","OFARRELL ST","FS","SE","BZ","0","1757027498000","16413196","150","5","POINT (-122.414445 37.785538)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104194","Stockton St&Union St NW-NS/PS","STOKUNI1","STOKUNIN","6525","37.80054","-122.40928",,"UNION ST","STOCKTON ST","NS","NW",,"0","1757027498000","16416179","150","3","POINT (-122.40928 37.80054)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104695","Roosevelt Way&Clifford Ter NW-MI/PS","RSVTCLI1","RSVTCLIF","6237","37.76373","-122.44301",,"CLIFFORD TER","ROOSEVELT WAY","MI","NW",,"0","1757027498000","16415549","150","8","POINT (-122.44301 37.76373)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102824","Divisadero St&Hayes St NE-FS/BZ","DIVIHAY1","DIVIHAYS","4425","37.775059","-122.437739",,"HAYES ST","DIVISADERO ST","FS","NE","BZ","0","1757027498000","16410494","150","5","POINT (-122.437739 37.775059)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105003","Market St&Sanchez St-NS/SI","MRKTSNCZ","MRKTSNCZ","7123","37.765632","-122.431216",,"SANCHEZ ST","MARKET ST","NS","SO","SI","0","1757027498000","16416986","150","8","POINT (-122.431216 37.765632)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104630","Balboa St&17TH Ave SW-NS/PS","BBOA17A1","BBOA17AV","3044","37.776626","-122.475987",,"17TH AVE","BALBOA ST","NS","SW",,"0","1757027498000","16418485","150","1","POINT (-122.475987 37.776626)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104421","Right Of Way&Eucalyptus Dr NW-NS","ROW EUC0","ROW EUCA","6219","37.73119","-122.47435",,"EUCALYPTUS DR","RIGHT OF WAY","NS","NW",,"0","1757027498000","16415292","150","7","POINT (-122.47435 37.73119)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103538","California St&Battery St NE-NS","CALIBAT0","CALIBATT","3849","37.793296","-122.399813",,"BATTERY ST","CALIFORNIA ST","NS","NE",,"0","1757027498000","16413360","150","3","POINT (-122.399813 37.793296)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102832","Fulton St&37TH Ave SE-FS/BZ","FULT37A1","FULT37AV","4215","37.77192","-122.49679",,"37TH AVE","FULTON ST","FS","SE","BZ","0","1757027498000","16410519","150","1","POINT (-122.49679 37.77192)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102285","3rd St&Van Dyke Ave S-NS/SB",".3STVDY1","3STVDYK","3149","37.729238","-122.392593",,"VAN DYKE AVE","3RD ST","NS","SO","BZ","0","1757027498000","16409062","150","10","POINT (-122.392593 37.729238)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
